119.1_0_324:E: Re(Ex) vs t, x=1.191e-07(m), y=0(m), z=3.24e-07(m) 

t(fs), Re(Ex)
58.0255, 0.0218591
58.0278, 0.0228706
58.03, 0.0238873
58.0323, 0.024908
58.0346, 0.0259187
58.0369, 0.0269485
58.0392, 0.0280012
58.0415, 0.0290617
58.0438, 0.0300753
58.0461, 0.0311317
58.0483, 0.0321792
58.0506, 0.0332378
58.0529, 0.0342598
58.0552, 0.0353362
58.0575, 0.036369
58.0598, 0.0374045
58.0621, 0.0384594
58.0644, 0.0394946
58.0666, 0.0405386
58.0689, 0.041572
58.0712, 0.0426376
58.0735, 0.0437007
58.0758, 0.0447461
58.0781, 0.0458139
58.0804, 0.0468873
58.0827, 0.0479592
58.0849, 0.0490452
58.0872, 0.0501659
58.0895, 0.0512759
58.0918, 0.0524021
58.0941, 0.0535573
58.0964, 0.054701
58.0987, 0.055878
58.101, 0.0570625
58.1033, 0.0582838
58.1055, 0.0595257
58.1078, 0.0607874
58.1101, 0.0620518
58.1124, 0.063348
58.1147, 0.0646808
58.117, 0.0660059
58.1193, 0.0673544
58.1216, 0.0687183
58.1238, 0.0701227
58.1261, 0.0715485
58.1284, 0.0729767
58.1307, 0.0744163
58.133, 0.0758859
58.1353, 0.0773433
58.1376, 0.0788335
58.1399, 0.08034
58.1421, 0.0818512
58.1444, 0.0833436
58.1467, 0.0848628
58.149, 0.086385
58.1513, 0.0878779
58.1536, 0.0893788
58.1559, 0.0908962
58.1582, 0.0923741
58.1604, 0.0938477
58.1627, 0.0952971
58.165, 0.09675
58.1673, 0.0981625
58.1696, 0.0995597
58.1719, 0.100936
58.1742, 0.102279
58.1765, 0.103572
58.1788, 0.104873
58.181, 0.106132
58.1833, 0.10735
58.1856, 0.108506
58.1879, 0.109648
58.1902, 0.110719
58.1925, 0.11178
58.1948, 0.112791
58.1971, 0.113751
58.1993, 0.114687
58.2016, 0.115563
58.2039, 0.116393
58.2062, 0.117163
58.2085, 0.117919
58.2108, 0.118618
58.2131, 0.119284
58.2154, 0.119893
58.2176, 0.120464
58.2199, 0.120969
58.2222, 0.121469
58.2245, 0.12194
58.2268, 0.122364
58.2291, 0.122732
58.2314, 0.123074
58.2337, 0.123391
58.2359, 0.123644
58.2382, 0.123894
58.2405, 0.124122
58.2428, 0.124325
58.2451, 0.124489
58.2474, 0.124642
58.2497, 0.124776
58.252, 0.124882
58.2543, 0.12495
58.2565, 0.125009
58.2588, 0.125047
58.2611, 0.125106
58.2634, 0.125085
58.2657, 0.125098
58.268, 0.125057
58.2703, 0.125026
58.2726, 0.124976
58.2748, 0.12491
58.2771, 0.124821
58.2794, 0.124724
58.2817, 0.124589
58.284, 0.124465
58.2863, 0.124296
58.2886, 0.124128
58.2909, 0.123908
58.2931, 0.123695
58.2954, 0.123454
58.2977, 0.123176
58.3, 0.122877
58.3023, 0.122529
58.3046, 0.122167
58.3069, 0.121769
58.3092, 0.121326
58.3114, 0.120856
58.3137, 0.120337
58.316, 0.119779
58.3183, 0.119171
58.3206, 0.118513
58.3229, 0.117805
58.3252, 0.117056
58.3275, 0.116256
58.3298, 0.115398
58.332, 0.114495
58.3343, 0.113524
58.3366, 0.112505
58.3389, 0.11142
58.3412, 0.110276
58.3435, 0.109069
58.3458, 0.10777
58.3481, 0.106451
58.3503, 0.105043
58.3526, 0.103586
58.3549, 0.102061
58.3572, 0.10047
58.3595, 0.0988282
58.3618, 0.0971205
58.3641, 0.0953367
58.3664, 0.0934904
58.3686, 0.0916108
58.3709, 0.0896435
58.3732, 0.0876246
58.3755, 0.0855461
58.3778, 0.0834253
58.3801, 0.081223
58.3824, 0.0789968
58.3847, 0.0767062
58.3869, 0.0743747
58.3892, 0.0719843
58.3915, 0.0695341
58.3938, 0.0670637
58.3961, 0.0645332
58.3984, 0.0619815
58.4007, 0.0593739
58.403, 0.0567322
58.4053, 0.054056
58.4075, 0.0513603
58.4098, 0.0486124
58.4121, 0.0458509
58.4144, 0.0430462
58.4167, 0.0402159
58.419, 0.037362
58.4213, 0.0344884
58.4236, 0.0316128
58.4258, 0.0286748
58.4281, 0.0257295
58.4304, 0.0227642
58.4327, 0.0197947
58.435, 0.0167616
58.4373, 0.0137457
58.4396, 0.0107172
58.4419, 0.00764175
58.4441, 0.00457772
58.4464, 0.00150096
58.4487, -0.001614
58.451, -0.00473815
58.4533, -0.00788456
58.4556, -0.0110351
58.4579, -0.0141919
58.4602, -0.0173831
58.4624, -0.0205809
58.4647, -0.0238034
58.467, -0.0270266
58.4693, -0.0302715
58.4716, -0.0335227
58.4739, -0.0367919
58.4762, -0.040091
58.4785, -0.0433909
58.4808, -0.0467237
58.483, -0.050049
58.4853, -0.053378
58.4876, -0.0567356
58.4899, -0.0601208
58.4922, -0.0634926
58.4945, -0.0668693
58.4968, -0.0702803
58.4991, -0.0736802
58.5013, -0.0770898
58.5036, -0.0805436
58.5059, -0.0839679
58.5082, -0.0873581
58.5105, -0.090792
58.5128, -0.0942477
58.5151, -0.0976654
58.5174, -0.101107
58.5196, -0.104534
58.5219, -0.107954
58.5242, -0.111348
58.5265, -0.11477
58.5288, -0.118161
58.5311, -0.121549
58.5334, -0.124922
58.5357, -0.128261
58.5379, -0.131598
58.5402, -0.13491
58.5425, -0.13821
58.5448, -0.141477
58.5471, -0.144703
58.5494, -0.147901
58.5517, -0.151077
58.554, -0.154248
58.5563, -0.157375
58.5585, -0.160456
58.5608, -0.163521
58.5631, -0.166513
58.5654, -0.169493
58.5677, -0.172436
58.57, -0.175331
58.5723, -0.178197
58.5746, -0.181017
58.5768, -0.183776
58.5791, -0.186503
58.5814, -0.18918
58.5837, -0.191822
58.586, -0.194414
58.5883, -0.196969
58.5906, -0.199476
58.5929, -0.20193
58.5951, -0.204311
58.5974, -0.206684
58.5997, -0.209006
58.602, -0.211261
58.6043, -0.213483
58.6066, -0.215624
58.6089, -0.21773
58.6112, -0.219795
58.6134, -0.221817
58.6157, -0.223783
58.618, -0.225687
58.6203, -0.227564
58.6226, -0.229376
58.6249, -0.231135
58.6272, -0.232839
58.6295, -0.234511
58.6318, -0.236115
58.634, -0.237676
58.6363, -0.239176
58.6386, -0.24062
58.6409, -0.242001
58.6432, -0.243365
58.6455, -0.244634
58.6478, -0.245858
58.6501, -0.247027
58.6523, -0.248162
58.6546, -0.249195
58.6569, -0.250204
58.6592, -0.251138
58.6615, -0.252015
58.6638, -0.252814
58.6661, -0.253548
58.6684, -0.254228
58.6706, -0.254837
58.6729, -0.255391
58.6752, -0.255884
58.6775, -0.256296
58.6798, -0.256616
58.6821, -0.256905
58.6844, -0.257121
58.6867, -0.257246
58.689, -0.257308
58.6912, -0.257308
58.6935, -0.257221
58.6958, -0.257058
58.6981, -0.256856
58.7004, -0.256559
58.7027, -0.256174
58.705, -0.255748
58.7073, -0.255211
58.7095, -0.254608
58.7118, -0.253936
58.7141, -0.253208
58.7164, -0.252414
58.7187, -0.251534
58.721, -0.250599
58.7233, -0.249562
58.7256, -0.248468
58.7278, -0.247313
58.7301, -0.246078
58.7324, -0.244792
58.7347, -0.243433
58.737, -0.242013
58.7393, -0.240513
58.7416, -0.238958
58.7439, -0.237373
58.7461, -0.235681
58.7484, -0.233932
58.7507, -0.232154
58.753, -0.230304
58.7553, -0.228398
58.7576, -0.226436
58.7599, -0.224421
58.7622, -0.222347
58.7645, -0.220218
58.7667, -0.218036
58.769, -0.215795
58.7713, -0.213529
58.7736, -0.211183
58.7759, -0.208803
58.7782, -0.206363
58.7805, -0.203896
58.7828, -0.201369
58.785, -0.198772
58.7873, -0.196131
58.7896, -0.193443
58.7919, -0.190717
58.7942, -0.187941
58.7965, -0.185107
58.7988, -0.182241
58.8011, -0.179296
58.8033, -0.176292
58.8056, -0.173278
58.8079, -0.170189
58.8102, -0.167053
58.8125, -0.16385
58.8148, -0.160599
58.8171, -0.157302
58.8194, -0.153947
58.8216, -0.150548
58.8239, -0.147072
58.8262, -0.143556
58.8285, -0.139997
58.8308, -0.136363
58.8331, -0.132668
58.8354, -0.128963
58.8377, -0.125177
58.84, -0.12131
58.8422, -0.117419
58.8445, -0.113474
58.8468, -0.10947
58.8491, -0.105436
58.8514, -0.101348
58.8537, -0.0972116
58.856, -0.0929967
58.8583, -0.088769
58.8605, -0.0844867
58.8628, -0.0801505
58.8651, -0.0758007
58.8674, -0.0713921
58.8697, -0.066962
58.872, -0.0624873
58.8743, -0.0579895
58.8766, -0.0534611
58.8788, -0.0488917
58.8811, -0.0443062
58.8834, -0.0397205
58.8857, -0.0350855
58.888, -0.0304666
58.8903, -0.0258285
58.8926, -0.0211686
58.8949, -0.0165087
58.8971, -0.0118407
58.8994, -0.00716442
58.9017, -0.00250941
58.904, 0.00215446
58.9063, 0.00681376
58.9086, 0.0114475
58.9109, 0.0160666
58.9132, 0.020683
58.9155, 0.0252669
58.9177, 0.0298435
58.92, 0.0344066
58.9223, 0.0389218
58.9246, 0.0434213
58.9269, 0.0478927
58.9292, 0.0523381
58.9315, 0.0567513
58.9338, 0.0611318
58.936, 0.0654619
58.9383, 0.0697563
58.9406, 0.0740445
58.9429, 0.0782622
58.9452, 0.0824453
58.9475, 0.0866121
58.9498, 0.0907175
58.9521, 0.0947789
58.9543, 0.0988285
58.9566, 0.102829
58.9589, 0.106733
58.9612, 0.110652
58.9635, 0.114519
58.9658, 0.118358
58.9681, 0.122125
58.9704, 0.12586
58.9726, 0.12957
58.9749, 0.133218
58.9772, 0.136816
58.9795, 0.140407
58.9818, 0.14393
58.9841, 0.14743
58.9864, 0.150856
58.9887, 0.154269
58.991, 0.157648
58.9932, 0.160992
58.9955, 0.164263
58.9978, 0.167494
59.0001, 0.170685
59.0024, 0.173852
59.0047, 0.176956
59.007, 0.180025
59.0093, 0.183047
59.0115, 0.18602
59.0138, 0.188922
59.0161, 0.191808
59.0184, 0.194658
59.0207, 0.197437
59.023, 0.200162
59.0253, 0.202841
59.0276, 0.205463
59.0298, 0.20803
59.0321, 0.210546
59.0344, 0.213001
59.0367, 0.215395
59.039, 0.217748
59.0413, 0.220018
59.0436, 0.222214
59.0459, 0.224359
59.0481, 0.226444
59.0504, 0.228438
59.0527, 0.230403
59.055, 0.232271
59.0573, 0.234067
59.0596, 0.235792
59.0619, 0.237468
59.0642, 0.239051
59.0665, 0.240553
59.0687, 0.241997
59.071, 0.243356
59.0733, 0.244646
59.0756, 0.245851
59.0779, 0.246989
59.0802, 0.248036
59.0825, 0.249024
59.0848, 0.249936
59.087, 0.250765
59.0893, 0.251538
59.0916, 0.252229
59.0939, 0.252824
59.0962, 0.25335
59.0985, 0.253818
59.1008, 0.254212
59.1031, 0.254554
59.1053, 0.25481
59.1076, 0.254975
59.1099, 0.255107
59.1122, 0.255173
59.1145, 0.255161
59.1168, 0.255085
59.1191, 0.254972
59.1214, 0.254763
59.1236, 0.254501
59.1259, 0.254208
59.1282, 0.253821
59.1305, 0.253392
59.1328, 0.252917
59.1351, 0.252381
59.1374, 0.251774
59.1397, 0.251151
59.142, 0.250444
59.1442, 0.249698
59.1465, 0.248897
59.1488, 0.248031
59.1511, 0.247118
59.1534, 0.246172
59.1557, 0.245157
59.158, 0.244079
59.1603, 0.242968
59.1625, 0.241781
59.1648, 0.240552
59.1671, 0.239254
59.1694, 0.237939
59.1717, 0.236529
59.174, 0.235082
59.1763, 0.233552
59.1786, 0.231984
59.1808, 0.230352
59.1831, 0.228656
59.1854, 0.226914
59.1877, 0.225092
59.19, 0.223195
59.1923, 0.221241
59.1946, 0.219213
59.1969, 0.217115
59.1991, 0.21495
59.2014, 0.21273
59.2037, 0.210431
59.206, 0.208042
59.2083, 0.205622
59.2106, 0.203107
59.2129, 0.200526
59.2152, 0.197884
59.2175, 0.19515
59.2197, 0.192354
59.222, 0.189491
59.2243, 0.186543
59.2266, 0.183552
59.2289, 0.180467
59.2312, 0.177346
59.2335, 0.174154
59.2358, 0.170881
59.238, 0.16754
59.2403, 0.164178
59.2426, 0.160747
59.2449, 0.157261
59.2472, 0.153718
59.2495, 0.150129
59.2518, 0.14651
59.2541, 0.142833
59.2563, 0.139124
59.2586, 0.135387
59.2609, 0.131602
59.2632, 0.127791
59.2655, 0.123962
59.2678, 0.120087
59.2701, 0.116215
59.2724, 0.112332
59.2747, 0.108414
59.2769, 0.104493
59.2792, 0.100566
59.2815, 0.0966178
59.2838, 0.0927002
59.2861, 0.0887791
59.2884, 0.0848405
59.2907, 0.0809137
59.293, 0.0770282
59.2952, 0.0731045
59.2975, 0.0692137
59.2998, 0.0653457
59.3021, 0.0614837
59.3044, 0.0576362
59.3067, 0.0538224
59.309, 0.0500232
59.3113, 0.0462543
59.3135, 0.0424895
59.3158, 0.0387539
59.3181, 0.0350511
59.3204, 0.0313698
59.3227, 0.0276757
59.325, 0.0240596
59.3273, 0.0204441
59.3296, 0.0168357
59.3318, 0.013284
59.3341, 0.00971583
59.3364, 0.00619994
59.3387, 0.00268602
59.341, -0.000797406
59.3433, -0.00425967
59.3456, -0.00770265
59.3479, -0.0111574
59.3502, -0.014572
59.3524, -0.0179746
59.3547, -0.0213563
59.357, -0.0247395
59.3593, -0.0280917
59.3616, -0.031426
59.3639, -0.0347618
59.3662, -0.0380632
59.3685, -0.0413773
59.3707, -0.0446659
59.373, -0.047964
59.3753, -0.0512325
59.3776, -0.0544896
59.3799, -0.0577277
59.3822, -0.0609561
59.3845, -0.064155
59.3868, -0.0673483
59.389, -0.070549
59.3913, -0.0737282
59.3936, -0.0768527
59.3959, -0.0799833
59.3982, -0.0830891
59.4005, -0.0861492
59.4028, -0.0892147
59.4051, -0.092248
59.4073, -0.0952509
59.4096, -0.098191
59.4119, -0.101122
59.4142, -0.10402
59.4165, -0.106866
59.4188, -0.109679
59.4211, -0.112434
59.4234, -0.115159
59.4257, -0.117841
59.4279, -0.120467
59.4302, -0.123014
59.4325, -0.125524
59.4348, -0.127985
59.4371, -0.130366
59.4394, -0.132721
59.4417, -0.134997
59.444, -0.137184
59.4462, -0.139324
59.4485, -0.141417
59.4508, -0.143401
59.4531, -0.145368
59.4554, -0.147227
59.4577, -0.149031
59.46, -0.150747
59.4623, -0.152408
59.4645, -0.15397
59.4668, -0.155501
59.4691, -0.15696
59.4714, -0.158334
59.4737, -0.159642
59.476, -0.160865
59.4783, -0.16202
59.4806, -0.163114
59.4828, -0.164169
59.4851, -0.165137
59.4874, -0.166046
59.4897, -0.166896
59.492, -0.167692
59.4943, -0.168415
59.4966, -0.16908
59.4989, -0.169706
59.5012, -0.17027
59.5034, -0.170768
59.5057, -0.171229
59.508, -0.171655
59.5103, -0.172005
59.5126, -0.172328
59.5149, -0.1726
59.5172, -0.172846
59.5195, -0.173014
59.5217, -0.173168
59.524, -0.17328
59.5263, -0.173355
59.5286, -0.173377
59.5309, -0.173365
59.5332, -0.173318
59.5355, -0.173237
59.5378, -0.173112
59.54, -0.172944
59.5423, -0.172742
59.5446, -0.17251
59.5469, -0.172254
59.5492, -0.171954
59.5515, -0.171594
59.5538, -0.171208
59.5561, -0.170771
59.5583, -0.170298
59.5606, -0.169801
59.5629, -0.16925
59.5652, -0.168649
59.5675, -0.168022
59.5698, -0.167324
59.5721, -0.166586
59.5744, -0.165808
59.5767, -0.164974
59.5789, -0.16409
59.5812, -0.163168
59.5835, -0.162198
59.5858, -0.161159
59.5881, -0.160068
59.5904, -0.158918
59.5927, -0.157719
59.595, -0.15648
59.5972, -0.155179
59.5995, -0.153832
59.6018, -0.152417
59.6041, -0.150957
59.6064, -0.149443
59.6087, -0.14787
59.611, -0.146252
59.6133, -0.14458
59.6155, -0.142872
59.6178, -0.141105
59.6201, -0.139312
59.6224, -0.137438
59.6247, -0.135573
59.627, -0.133613
59.6293, -0.131643
59.6316, -0.129647
59.6338, -0.127614
59.6361, -0.125522
59.6384, -0.123407
59.6407, -0.121285
59.643, -0.11911
59.6453, -0.116949
59.6476, -0.114763
59.6499, -0.112543
59.6522, -0.110311
59.6544, -0.108075
59.6567, -0.105812
59.659, -0.103558
59.6613, -0.101318
59.6636, -0.0990665
59.6659, -0.0967794
59.6682, -0.0945147
59.6705, -0.0922632
59.6727, -0.0900259
59.675, -0.0878011
59.6773, -0.0855408
59.6796, -0.0833216
59.6819, -0.081098
59.6842, -0.0789049
59.6865, -0.0767034
59.6888, -0.0745061
59.691, -0.0723378
59.6933, -0.0701883
59.6956, -0.0680326
59.6979, -0.0659218
59.7002, -0.0638172
59.7025, -0.0617041
59.7048, -0.0596054
59.7071, -0.0575027
59.7093, -0.0554304
59.7116, -0.0533672
59.7139, -0.0513184
59.7162, -0.0492942
59.7185, -0.0472395
59.7208, -0.0452164
59.7231, -0.0431716
59.7254, -0.0411342
59.7277, -0.0391084
59.7299, -0.0370832
59.7322, -0.0350718
59.7345, -0.0330462
59.7368, -0.0310223
59.7391, -0.028993
59.7414, -0.0269566
59.7437, -0.0249215
59.746, -0.0228917
59.7482, -0.0208457
59.7505, -0.0187862
59.7528, -0.0167397
59.7551, -0.0146749
59.7574, -0.0126323
59.7597, -0.0105644
59.762, -0.00848147
59.7643, -0.0064268
59.7665, -0.00432551
59.7688, -0.0022681
59.7711, -0.000189695
59.7734, 0.00188902
59.7757, 0.0039595
59.778, 0.00601412
59.7803, 0.00806747
59.7826, 0.0101158
59.7848, 0.0121504
59.7871, 0.0141671
59.7894, 0.0161956
59.7917, 0.0181873
59.794, 0.0201557
59.7963, 0.0220975
59.7986, 0.0240286
59.8009, 0.0259407
59.8032, 0.0278126
59.8054, 0.0296465
59.8077, 0.0314369
59.81, 0.0332359
59.8123, 0.0349754
59.8146, 0.0366733
59.8169, 0.0383289
59.8192, 0.039945
59.8215, 0.041519
59.8237, 0.0430601
59.826, 0.0445491
59.8283, 0.0459875
59.8306, 0.0473713
59.8329, 0.048701
59.8352, 0.0499908
59.8375, 0.0512328
59.8398, 0.0524177
59.842, 0.05358
59.8443, 0.0546595
59.8466, 0.0556969
59.8489, 0.0566714
59.8512, 0.0576032
59.8535, 0.0585007
59.8558, 0.0593441
59.8581, 0.0601457
59.8603, 0.0608898
59.8626, 0.0615973
59.8649, 0.0622851
59.8672, 0.0629135
59.8695, 0.0634724
59.8718, 0.0640105
59.8741, 0.0645214
59.8764, 0.0650026
59.8787, 0.0654359
59.8809, 0.0658338
59.8832, 0.066201
59.8855, 0.0665519
59.8878, 0.066859
59.8901, 0.067158
59.8924, 0.0674108
59.8947, 0.0676497
59.897, 0.0678752
59.8992, 0.0680594
59.9015, 0.0682278
59.9038, 0.0683912
59.9061, 0.0685171
59.9084, 0.0686301
59.9107, 0.0687248
59.913, 0.0687987
59.9153, 0.0688397
59.9175, 0.0688728
59.9198, 0.0689045
59.9221, 0.068908
59.9244, 0.068871
59.9267, 0.0688321
59.929, 0.0687647
59.9313, 0.068676
59.9336, 0.0685706
59.9359, 0.0684457
59.9381, 0.0682895
59.9404, 0.0681274
59.9427, 0.0679163
59.945, 0.0676762
59.9473, 0.0674043
59.9496, 0.0671231
59.9519, 0.0668011
59.9542, 0.0664382
59.9564, 0.0660678
59.9587, 0.065625
59.961, 0.0651745
59.9633, 0.064712
59.9656, 0.0641782
59.9679, 0.0636179
59.9702, 0.0630238
59.9725, 0.0624056
59.9747, 0.0617227
59.977, 0.0610323
59.9793, 0.0602944
59.9816, 0.0595105
59.9839, 0.0587014
59.9862, 0.0578596
59.9885, 0.0569962
59.9908, 0.0560747
59.993, 0.0551503
59.9953, 0.0541671
59.9976, 0.053174
59.9999, 0.0521423
60.0022, 0.0510891
60.0045, 0.050023
60.0068, 0.0489385
60.0091, 0.0478349
60.0114, 0.046712
60.0136, 0.0455633
60.0159, 0.0444173
60.0182, 0.0432538
60.0205, 0.0421154
60.0228, 0.0409322
60.0251, 0.0397702
60.0274, 0.0386102
60.0297, 0.03744
60.0319, 0.0362593
60.0342, 0.035138
60.0365, 0.0339964
60.0388, 0.0328562
60.0411, 0.031755
60.0434, 0.030662
60.0457, 0.0295548
60.048, 0.0285059
60.0502, 0.0274705
60.0525, 0.0264291
60.0548, 0.0254205
60.0571, 0.0244605
60.0594, 0.0234905
60.0617, 0.0225613
60.064, 0.0216487
60.0663, 0.0207539
60.0685, 0.0198833
60.0708, 0.0190395
60.0731, 0.018218
60.0754, 0.0174078
60.0777, 0.0166268
60.08, 0.0158525
60.0823, 0.0150885
60.0846, 0.0143655
60.0869, 0.0136305
60.0891, 0.0129062
60.0914, 0.0121887
60.0937, 0.0114935
60.096, 0.0107949
60.0983, 0.0100884
60.1006, 0.00940042
60.1029, 0.00869818
60.1052, 0.00799926
60.1074, 0.00727949
60.1097, 0.00657491
60.112, 0.00583546
60.1143, 0.00509889
60.1166, 0.00433794
60.1189, 0.00357748
60.1212, 0.00277373
60.1235, 0.00197449
60.1257, 0.00114744
60.128, 0.000317888
60.1303, -0.000536418
60.1326, -0.00143214
60.1349, -0.00233318
60.1372, -0.0032649
60.1395, -0.00421298
60.1418, -0.0051748
60.144, -0.00617639
60.1463, -0.00716867
60.1486, -0.00818855
60.1509, -0.00923199
60.1532, -0.0102908
60.1555, -0.0113515
60.1578, -0.0124084
60.1601, -0.0134979
60.1624, -0.0145809
60.1646, -0.015665
60.1669, -0.0167571
60.1692, -0.0178365
60.1715, -0.0189253
60.1738, -0.0199923
60.1761, -0.0210552
60.1784, -0.022098
60.1807, -0.0231281
60.1829, -0.0241392
60.1852, -0.0251015
60.1875, -0.0260548
60.1898, -0.0269747
60.1921, -0.0278754
60.1944, -0.0287165
60.1967, -0.0295295
60.199, -0.0303061
60.2012, -0.0310225
60.2035, -0.0316904
60.2058, -0.0323427
60.2081, -0.0329092
60.2104, -0.033437
60.2127, -0.0339157
60.215, -0.0343337
60.2173, -0.0347146
60.2195, -0.0350185
60.2218, -0.0352794
60.2241, -0.0354838
60.2264, -0.0356364
60.2287, -0.0357368
60.231, -0.0357806
60.2333, -0.0357666
60.2356, -0.0356706
60.2379, -0.0355731
60.2401, -0.035398
60.2424, -0.0351805
60.2447, -0.0349619
60.247, -0.0346721
60.2493, -0.0343233
60.2516, -0.0339555
60.2539, -0.0335482
60.2562, -0.0331172
60.2584, -0.0326685
60.2607, -0.0321797
60.263, -0.031658
60.2653, -0.0311252
60.2676, -0.0305942
60.2699, -0.030039
60.2722, -0.0294668
60.2745, -0.0288958
60.2767, -0.0283495
60.279, -0.0277479
60.2813, -0.0271589
60.2836, -0.0266009
60.2859, -0.0260342
60.2882, -0.0254783
60.2905, -0.0249289
60.2928, -0.0243976
60.295, -0.0238412
60.2973, -0.0233485
60.2996, -0.0228513
60.3019, -0.0223765
60.3042, -0.0219242
60.3065, -0.0214836
60.3088, -0.0210471
60.3111, -0.0206346
60.3134, -0.0202457
60.3156, -0.0198832
60.3179, -0.019526
60.3202, -0.0191784
60.3225, -0.0188416
60.3248, -0.0184975
60.3271, -0.0182
60.3294, -0.0179067
60.3317, -0.0176191
60.3339, -0.0173271
60.3362, -0.0170506
60.3385, -0.0167645
60.3408, -0.0164817
60.3431, -0.0162184
60.3454, -0.015918
60.3477, -0.0156404
60.35, -0.0153526
60.3522, -0.0150397
60.3545, -0.0146854
60.3568, -0.0143507
60.3591, -0.0140009
60.3614, -0.0136415
60.3637, -0.013239
60.366, -0.0128218
60.3683, -0.0123916
60.3705, -0.0119321
60.3728, -0.0114479
60.3751, -0.0109361
60.3774, -0.01039
60.3797, -0.00982344
60.382, -0.00924354
60.3843, -0.00862273
60.3866, -0.00796713
60.3889, -0.00728901
60.3911, -0.00659049
60.3934, -0.00585269
60.3957, -0.00509249
60.398, -0.00429626
60.4003, -0.00350048
60.4026, -0.00266535
60.4049, -0.00182905
60.4072, -0.000953124
60.4094, -5.66983e-05
60.4117, 0.000849951
60.414, 0.00178479
60.4163, 0.00273378
60.4186, 0.00368927
60.4209, 0.0046339
60.4232, 0.00559266
60.4255, 0.00656022
60.4277, 0.0075587
60.43, 0.00853816
60.4323, 0.00953417
60.4346, 0.0105098
60.4369, 0.0114809
60.4392, 0.0124518
60.4415, 0.0134099
60.4438, 0.0143718
60.446, 0.0153019
60.4483, 0.0162508
60.4506, 0.0171686
60.4529, 0.0180698
60.4552, 0.0189735
60.4575, 0.0198633
60.4598, 0.0207067
60.4621, 0.0215521
60.4644, 0.022388
60.4666, 0.0231986
60.4689, 0.023993
60.4712, 0.0247789
60.4735, 0.0255414
60.4758, 0.0262697
60.4781, 0.0270133
60.4804, 0.0277344
60.4827, 0.0284445
60.4849, 0.0291154
60.4872, 0.0297937
60.4895, 0.0304401
60.4918, 0.0310835
60.4941, 0.0317362
60.4964, 0.0323654
60.4987, 0.0329681
60.501, 0.0335845
60.5032, 0.0341931
60.5055, 0.0347731
60.5078, 0.0353749
60.5101, 0.0359812
60.5124, 0.0365824
60.5147, 0.0371469
60.517, 0.0377608
60.5193, 0.0383377
60.5216, 0.0389159
60.5238, 0.0394982
60.5261, 0.0401075
60.5284, 0.0406771
60.5307, 0.0412847
60.533, 0.0418791
60.5353, 0.0424636
60.5376, 0.043057
60.5399, 0.0436452
60.5421, 0.0442254
60.5444, 0.0448264
60.5467, 0.0454324
60.549, 0.0460067
60.5513, 0.0465983
60.5536, 0.0471913
60.5559, 0.0477671
60.5582, 0.0483137
60.5604, 0.0488894
60.5627, 0.0494534
60.565, 0.049998
60.5673, 0.0505271
60.5696, 0.0510694
60.5719, 0.0515603
60.5742, 0.0520268
60.5765, 0.0525162
60.5787, 0.0529759
60.581, 0.0533934
60.5833, 0.0538119
60.5856, 0.0541912
60.5879, 0.0545474
60.5902, 0.0548728
60.5925, 0.0551977
60.5948, 0.0554591
60.5971, 0.0556933
60.5993, 0.0559001
60.6016, 0.056098
60.6039, 0.056252
60.6062, 0.056384
60.6085, 0.0564355
60.6108, 0.0565009
60.6131, 0.0565196
60.6154, 0.0565021
60.6176, 0.0564808
60.6199, 0.0564074
60.6222, 0.0562859
60.6245, 0.0561289
60.6268, 0.0559743
60.6291, 0.0557673
60.6314, 0.0555448
60.6337, 0.0552844
60.6359, 0.054989
60.6382, 0.0546706
60.6405, 0.0543407
60.6428, 0.0539989
60.6451, 0.0536266
60.6474, 0.0532314
60.6497, 0.0528
60.652, 0.0523621
60.6542, 0.0519355
60.6565, 0.0514734
60.6588, 0.0510014
60.6611, 0.0505364
60.6634, 0.0500553
60.6657, 0.049563
60.668, 0.0490707
60.6703, 0.048578
60.6726, 0.0480727
60.6748, 0.0475748
60.6771, 0.0470561
60.6794, 0.0465588
60.6817, 0.0460692
60.684, 0.0455861
60.6863, 0.0450679
60.6886, 0.044618
60.6909, 0.0441606
60.6931, 0.0436764
60.6954, 0.0432281
60.6977, 0.0427633
60.7, 0.042311
60.7023, 0.0418903
60.7046, 0.0414669
60.7069, 0.0410278
60.7092, 0.0406238
60.7114, 0.0402212
60.7137, 0.0398014
60.716, 0.0394169
60.7183, 0.0390213
60.7206, 0.0386398
60.7229, 0.0382456
60.7252, 0.0378759
60.7275, 0.0374945
60.7297, 0.0371265
60.732, 0.036741
60.7343, 0.0363583
60.7366, 0.035968
60.7389, 0.0355988
60.7412, 0.0352091
60.7435, 0.0348129
60.7458, 0.0344062
60.7481, 0.0340017
60.7503, 0.0335896
60.7526, 0.0331659
60.7549, 0.032716
60.7572, 0.0322708
60.7595, 0.0318088
60.7618, 0.0313437
60.7641, 0.0308682
60.7664, 0.030371
60.7686, 0.0298535
60.7709, 0.0293279
60.7732, 0.0287736
60.7755, 0.028213
60.7778, 0.0276491
60.7801, 0.0270587
60.7824, 0.0264619
60.7847, 0.0258365
60.7869, 0.0252014
60.7892, 0.0245553
60.7915, 0.0238915
60.7938, 0.0232073
60.7961, 0.0225111
60.7984, 0.0218237
60.8007, 0.0210961
60.803, 0.020351
60.8052, 0.019608
60.8075, 0.0188692
60.8098, 0.0180891
